county,precinct,candidate,measure,value
Lyon,Total,Bennet,sde,0
Lyon,Total,Biden,expression_1,26
Lyon,Total,Biden,expression_2,25
Lyon,Total,Biden,sde,0.5
Lyon,Total,Bloomberg,expression_1,1
Lyon,Total,Bloomberg,expression_2,0
Lyon,Total,Bloomberg,sde,0
Lyon,Total,Buttigieg,expression_1,34
Lyon,Total,Buttigieg,expression_2,32
Lyon,Total,Buttigieg,sde,0.6
Lyon,Total,Delaney,expression_1,0
Lyon,Total,Delaney,expression_2,0
Lyon,Total,Delaney,sde,0
Lyon,Total,Gabbard,expression_1,0
Lyon,Total,Gabbard,expression_2,0
Lyon,Total,Gabbard,sde,0
Lyon,Total,Klobuchar,expression_1,50
Lyon,Total,Klobuchar,expression_2,56
Lyon,Total,Klobuchar,sde,0.9
Lyon,Total,Other,expression_1,0
Lyon,Total,Other,expression_2,0
Lyon,Total,Other,sde,0
Lyon,Total,Patrick,expression_1,0
Lyon,Total,Patrick,expression_2,0
Lyon,Total,Patrick,sde,0
Lyon,Total,Sanders,expression_1,31
Lyon,Total,Sanders,expression_2,35
Lyon,Total,Sanders,sde,0.5
Lyon,Total,Steyer,expression_1,0
Lyon,Total,Steyer,expression_2,0
Lyon,Total,Steyer,sde,0
Lyon,Total,Uncommitted,expression_1,0
Lyon,Total,Uncommitted,expression_2,2
Lyon,Total,Uncommitted,sde,0
Lyon,Total,Warren,expression_1,43
Lyon,Total,Warren,expression_2,35
Lyon,Total,Warren,sde,0.5
Lyon,Total,Yang,expression_1,0
Lyon,Total,Yang,expression_2,0
Lyon,Total,Yang,sde,0
Lyon,Total_recalc,Bennet,expression_1,0
Lyon,Total_recalc,Bennet,expression_2,0
Lyon,Total_recalc,Bennet,sde,0
Lyon,Total_recalc,Biden,expression_1,26
Lyon,Total_recalc,Biden,expression_2,25
Lyon,Total_recalc,Biden,sde,0.5
Lyon,Total_recalc,Bloomberg,expression_1,1
Lyon,Total_recalc,Bloomberg,expression_2,0
Lyon,Total_recalc,Bloomberg,sde,0
Lyon,Total_recalc,Buttigieg,expression_1,34
Lyon,Total_recalc,Buttigieg,expression_2,32
Lyon,Total_recalc,Buttigieg,sde,0.6000000000000001
Lyon,Total_recalc,Delaney,expression_1,0
Lyon,Total_recalc,Delaney,expression_2,0
Lyon,Total_recalc,Delaney,sde,0
Lyon,Total_recalc,Gabbard,expression_1,0
Lyon,Total_recalc,Gabbard,expression_2,0
Lyon,Total_recalc,Gabbard,sde,0
Lyon,Total_recalc,Klobuchar,expression_1,50
Lyon,Total_recalc,Klobuchar,expression_2,56
Lyon,Total_recalc,Klobuchar,sde,0.9
Lyon,Total_recalc,Other,expression_1,0
Lyon,Total_recalc,Other,expression_2,0
Lyon,Total_recalc,Other,sde,0
Lyon,Total_recalc,Patrick,expression_1,0
Lyon,Total_recalc,Patrick,expression_2,0
Lyon,Total_recalc,Patrick,sde,0
Lyon,Total_recalc,Sanders,expression_1,31
Lyon,Total_recalc,Sanders,expression_2,35
Lyon,Total_recalc,Sanders,sde,0.5
Lyon,Total_recalc,Steyer,expression_1,0
Lyon,Total_recalc,Steyer,expression_2,0
Lyon,Total_recalc,Steyer,sde,0
Lyon,Total_recalc,Uncommitted,expression_1,0
Lyon,Total_recalc,Uncommitted,expression_2,2
Lyon,Total_recalc,Uncommitted,sde,0
Lyon,Total_recalc,Warren,expression_1,43
Lyon,Total_recalc,Warren,expression_2,35
Lyon,Total_recalc,Warren,sde,0.5
Lyon,Total_recalc,Yang,expression_1,0
Lyon,Total_recalc,Yang,expression_2,0
Lyon,Total_recalc,Yang,sde,0
Madison,Grand River-Monroe-Webster,Bennet,expression_1,0
Madison,Grand River-Monroe-Webster,Bennet,expression_2,0
Madison,Grand River-Monroe-Webster,Bennet,sde,0
Madison,Grand River-Monroe-Webster,Biden,expression_1,5
Madison,Grand River-Monroe-Webster,Biden,expression_2,5
Madison,Grand River-Monroe-Webster,Biden,sde,0.12000000000000001
Madison,Grand River-Monroe-Webster,Bloomberg,expression_1,0
Madison,Grand River-Monroe-Webster,Bloomberg,expression_2,0
Madison,Grand River-Monroe-Webster,Bloomberg,sde,0
Madison,Grand River-Monroe-Webster,Buttigieg,expression_1,3
Madison,Grand River-Monroe-Webster,Buttigieg,expression_2,3
Madison,Grand River-Monroe-Webster,Buttigieg,sde,0.12000000000000001
Madison,Grand River-Monroe-Webster,Delaney,expression_1,0
Madison,Grand River-Monroe-Webster,Delaney,expression_2,0
Madison,Grand River-Monroe-Webster,Delaney,sde,0
Madison,Grand River-Monroe-Webster,Gabbard,expression_1,0
Madison,Grand River-Monroe-Webster,Gabbard,expression_2,0
Madison,Grand River-Monroe-Webster,Gabbard,sde,0
Madison,Grand River-Monroe-Webster,Klobuchar,expression_1,0
Madison,Grand River-Monroe-Webster,Klobuchar,expression_2,0
Madison,Grand River-Monroe-Webster,Klobuchar,sde,0
Madison,Grand River-Monroe-Webster,Other,expression_1,0
Madison,Grand River-Monroe-Webster,Other,expression_2,0
Madison,Grand River-Monroe-Webster,Other,sde,0
Madison,Grand River-Monroe-Webster,Patrick,expression_1,0
Madison,Grand River-Monroe-Webster,Patrick,expression_2,0
Madison,Grand River-Monroe-Webster,Patrick,sde,0
Madison,Grand River-Monroe-Webster,Sanders,expression_1,2
Madison,Grand River-Monroe-Webster,Sanders,expression_2,2
Madison,Grand River-Monroe-Webster,Sanders,sde,0
Madison,Grand River-Monroe-Webster,Steyer,expression_1,0
Madison,Grand River-Monroe-Webster,Steyer,expression_2,0
Madison,Grand River-Monroe-Webster,Steyer,sde,0
Madison,Grand River-Monroe-Webster,Uncommitted,expression_1,0
Madison,Grand River-Monroe-Webster,Uncommitted,expression_2,0
Madison,Grand River-Monroe-Webster,Uncommitted,sde,0
Madison,Grand River-Monroe-Webster,Warren,expression_1,2
Madison,Grand River-Monroe-Webster,Warren,expression_2,2
Madison,Grand River-Monroe-Webster,Warren,sde,0.12000000000000001
Madison,Grand River-Monroe-Webster,Yang,expression_1,0
Madison,Grand River-Monroe-Webster,Yang,expression_2,0
Madison,Grand River-Monroe-Webster,Yang,sde,0
Madison,Jackson-Douglas-Lincoln,Bennet,expression_1,1
Madison,Jackson-Douglas-Lincoln,Bennet,expression_2,0
Madison,Jackson-Douglas-Lincoln,Bennet,sde,0
Madison,Jackson-Douglas-Lincoln,Biden,expression_1,12
Madison,Jackson-Douglas-Lincoln,Biden,expression_2,15
Madison,Jackson-Douglas-Lincoln,Biden,sde,0.12000000000000001
Madison,Jackson-Douglas-Lincoln,Bloomberg,expression_1,0
Madison,Jackson-Douglas-Lincoln,Bloomberg,expression_2,0
Madison,Jackson-Douglas-Lincoln,Bloomberg,sde,0
Madison,Jackson-Douglas-Lincoln,Buttigieg,expression_1,19
Madison,Jackson-Douglas-Lincoln,Buttigieg,expression_2,26
Madison,Jackson-Douglas-Lincoln,Buttigieg,sde,0.24000000000000002
Madison,Jackson-Douglas-Lincoln,Delaney,expression_1,0
Madison,Jackson-Douglas-Lincoln,Delaney,expression_2,0
Madison,Jackson-Douglas-Lincoln,Delaney,sde,0
Madison,Jackson-Douglas-Lincoln,Gabbard,expression_1,2
Madison,Jackson-Douglas-Lincoln,Gabbard,expression_2,0
Madison,Jackson-Douglas-Lincoln,Gabbard,sde,0
Madison,Jackson-Douglas-Lincoln,Klobuchar,expression_1,12
Madison,Jackson-Douglas-Lincoln,Klobuchar,expression_2,16
Madison,Jackson-Douglas-Lincoln,Klobuchar,sde,0.24000000000000002
Madison,Jackson-Douglas-Lincoln,Other,expression_1,0
Madison,Jackson-Douglas-Lincoln,Other,expression_2,0
Madison,Jackson-Douglas-Lincoln,Other,sde,0
Madison,Jackson-Douglas-Lincoln,Patrick,expression_1,0
Madison,Jackson-Douglas-Lincoln,Patrick,expression_2,0
Madison,Jackson-Douglas-Lincoln,Patrick,sde,0
Madison,Jackson-Douglas-Lincoln,Sanders,expression_1,4
Madison,Jackson-Douglas-Lincoln,Sanders,expression_2,0
Madison,Jackson-Douglas-Lincoln,Sanders,sde,0
Madison,Jackson-Douglas-Lincoln,Steyer,expression_1,9
Madison,Jackson-Douglas-Lincoln,Steyer,expression_2,0
Madison,Jackson-Douglas-Lincoln,Steyer,sde,0
Madison,Jackson-Douglas-Lincoln,Uncommitted,expression_1,0
Madison,Jackson-Douglas-Lincoln,Uncommitted,expression_2,2
Madison,Jackson-Douglas-Lincoln,Uncommitted,sde,0
Madison,Jackson-Douglas-Lincoln,Warren,expression_1,11
Madison,Jackson-Douglas-Lincoln,Warren,expression_2,12
Madison,Jackson-Douglas-Lincoln,Warren,sde,0.12000000000000001
Madison,Jackson-Douglas-Lincoln,Yang,expression_1,1
Madison,Jackson-Douglas-Lincoln,Yang,expression_2,0
Madison,Jackson-Douglas-Lincoln,Yang,sde,0
Madison,Jefferson-Lee,Bennet,expression_1,0
Madison,Jefferson-Lee,Bennet,expression_2,0
Madison,Jefferson-Lee,Bennet,sde,0
Madison,Jefferson-Lee,Biden,expression_1,17
Madison,Jefferson-Lee,Biden,expression_2,17
Madison,Jefferson-Lee,Biden,sde,0.24000000000000002
Madison,Jefferson-Lee,Bloomberg,expression_1,0
Madison,Jefferson-Lee,Bloomberg,expression_2,0
Madison,Jefferson-Lee,Bloomberg,sde,0
Madison,Jefferson-Lee,Buttigieg,expression_1,23
Madison,Jefferson-Lee,Buttigieg,expression_2,24
Madison,Jefferson-Lee,Buttigieg,sde,0.24000000000000002
Madison,Jefferson-Lee,Delaney,expression_1,0
Madison,Jefferson-Lee,Delaney,expression_2,0
Madison,Jefferson-Lee,Delaney,sde,0
Madison,Jefferson-Lee,Gabbard,expression_1,1
Madison,Jefferson-Lee,Gabbard,expression_2,0
Madison,Jefferson-Lee,Gabbard,sde,0
Madison,Jefferson-Lee,Klobuchar,expression_1,15
Madison,Jefferson-Lee,Klobuchar,expression_2,16
Madison,Jefferson-Lee,Klobuchar,sde,0.12000000000000001
Madison,Jefferson-Lee,Other,expression_1,1
Madison,Jefferson-Lee,Other,expression_2,0
Madison,Jefferson-Lee,Other,sde,0
Madison,Jefferson-Lee,Patrick,expression_1,0
Madison,Jefferson-Lee,Patrick,expression_2,0
Madison,Jefferson-Lee,Patrick,sde,0
Madison,Jefferson-Lee,Sanders,expression_1,15
Madison,Jefferson-Lee,Sanders,expression_2,16
Madison,Jefferson-Lee,Sanders,sde,0.12000000000000001
Madison,Jefferson-Lee,Steyer,expression_1,1
Madison,Jefferson-Lee,Steyer,expression_2,0
Madison,Jefferson-Lee,Steyer,sde,0
Madison,Jefferson-Lee,Uncommitted,expression_1,3
Madison,Jefferson-Lee,Uncommitted,expression_2,3
Madison,Jefferson-Lee,Uncommitted,sde,0
Madison,Jefferson-Lee,Warren,expression_1,13
Madison,Jefferson-Lee,Warren,expression_2,15
Madison,Jefferson-Lee,Warren,sde,0.12000000000000001
Madison,Jefferson-Lee,Yang,expression_1,2
Madison,Jefferson-Lee,Yang,expression_2,0
Madison,Jefferson-Lee,Yang,sde,0
Madison,Penn-Madison,Bennet,expression_1,0
Madison,Penn-Madison,Bennet,expression_2,0
Madison,Penn-Madison,Bennet,sde,0
Madison,Penn-Madison,Biden,expression_1,11
Madison,Penn-Madison,Biden,expression_2,12
Madison,Penn-Madison,Biden,sde,0.12000000000000001
Madison,Penn-Madison,Bloomberg,expression_1,0
Madison,Penn-Madison,Bloomberg,expression_2,0
Madison,Penn-Madison,Bloomberg,sde,0
Madison,Penn-Madison,Buttigieg,expression_1,26
Madison,Penn-Madison,Buttigieg,expression_2,27
Madison,Penn-Madison,Buttigieg,sde,0.36
Madison,Penn-Madison,Delaney,expression_1,0
Madison,Penn-Madison,Delaney,expression_2,0
Madison,Penn-Madison,Delaney,sde,0
Madison,Penn-Madison,Gabbard,expression_1,0
Madison,Penn-Madison,Gabbard,expression_2,0
Madison,Penn-Madison,Gabbard,sde,0
Madison,Penn-Madison,Klobuchar,expression_1,12
Madison,Penn-Madison,Klobuchar,expression_2,14
Madison,Penn-Madison,Klobuchar,sde,0.24000000000000002
Madison,Penn-Madison,Other,expression_1,4
Madison,Penn-Madison,Other,expression_2,0
Madison,Penn-Madison,Other,sde,0
Madison,Penn-Madison,Patrick,expression_1,0
Madison,Penn-Madison,Patrick,expression_2,0
Madison,Penn-Madison,Patrick,sde,0
Madison,Penn-Madison,Sanders,expression_1,13
Madison,Penn-Madison,Sanders,expression_2,13
Madison,Penn-Madison,Sanders,sde,0.24000000000000002
Madison,Penn-Madison,Steyer,expression_1,0
Madison,Penn-Madison,Steyer,expression_2,0
Madison,Penn-Madison,Steyer,sde,0
Madison,Penn-Madison,Uncommitted,expression_1,4
Madison,Penn-Madison,Uncommitted,expression_2,0
Madison,Penn-Madison,Uncommitted,sde,0
Madison,Penn-Madison,Warren,expression_1,7
Madison,Penn-Madison,Warren,expression_2,12
Madison,Penn-Madison,Warren,sde,0.24000000000000002
Madison,Penn-Madison,Yang,expression_1,1
Madison,Penn-Madison,Yang,expression_2,0
Madison,Penn-Madison,Yang,sde,0
Madison,South,Bennet,expression_1,1
Madison,South,Bennet,expression_2,0
Madison,South,Bennet,sde,0
Madison,South,Biden,expression_1,17
Madison,South,Biden,expression_2,18
Madison,South,Biden,sde,0.24000000000000002
Madison,South,Bloomberg,expression_1,0
Madison,South,Bloomberg,expression_2,0
Madison,South,Bloomberg,sde,0
Madison,South,Buttigieg,expression_1,17
Madison,South,Buttigieg,expression_2,18
Madison,South,Buttigieg,sde,0.24000000000000002
Madison,South,Delaney,expression_1,0
Madison,South,Delaney,expression_2,0
Madison,South,Delaney,sde,0
Madison,South,Gabbard,expression_1,0
Madison,South,Gabbard,expression_2,0
Madison,South,Gabbard,sde,0
Madison,South,Klobuchar,expression_1,13
Madison,South,Klobuchar,expression_2,13
Madison,South,Klobuchar,sde,0.12000000000000001
Madison,South,Other,expression_1,0
Madison,South,Other,expression_2,0
Madison,South,Other,sde,0
Madison,South,Patrick,expression_1,0
Madison,South,Patrick,expression_2,0
Madison,South,Patrick,sde,0
Madison,South,Sanders,expression_1,11
Madison,South,Sanders,expression_2,12
Madison,South,Sanders,sde,0.12000000000000001
Madison,South,Steyer,expression_1,3
Madison,South,Steyer,expression_2,0
Madison,South,Steyer,sde,0
Madison,South,Uncommitted,expression_1,0
Madison,South,Uncommitted,expression_2,0
Madison,South,Uncommitted,sde,0
Madison,South,Warren,expression_1,14
Madison,South,Warren,expression_2,15
Madison,South,Warren,sde,0.12000000000000001
Madison,South,Yang,expression_1,0
Madison,South,Yang,expression_2,0
Madison,South,Yang,sde,0
Madison,Total,Bennet,expression_1,3
Madison,Total,Bennet,expression_2,0
Madison,Total,Bennet,sde,0
Madison,Total,Biden,expression_1,127
Madison,Total,Biden,expression_2,137
Madison,Total,Biden,sde,1.6800000000000002
Madison,Total,Bloomberg,expression_1,0
Madison,Total,Bloomberg,expression_2,0
Madison,Total,Bloomberg,sde,0
Madison,Total,Buttigieg,expression_1,213
Madison,Total,Buttigieg,expression_2,235
Madison,Total,Buttigieg,sde,2.88
Madison,Total,Delaney,expression_1,0
Madison,Total,Delaney,expression_2,0
Madison,Total,Delaney,sde,0
Madison,Total,Gabbard,expression_1,8
Madison,Total,Gabbard,expression_2,0
Madison,Total,Gabbard,sde,0
Madison,Total,Klobuchar,expression_1,110
Madison,Total,Klobuchar,expression_2,109
Madison,Total,Klobuchar,sde,1.44
Madison,Total,Other,expression_1,5
Madison,Total,Other,expression_2,0
Madison,Total,Other,sde,0
Madison,Total,Patrick,expression_1,0
Madison,Total,Patrick,expression_2,0
Madison,Total,Patrick,sde,0
Madison,Total,Sanders,expression_1,113
Madison,Total,Sanders,expression_2,102
Madison,Total,Sanders,sde,1.2
Madison,Total,Steyer,expression_1,21
Madison,Total,Steyer,expression_2,0
Madison,Total,Steyer,sde,0
Madison,Total,Uncommitted,expression_1,8
Madison,Total,Uncommitted,expression_2,18
Madison,Total,Uncommitted,sde,0
Madison,Total,Warren,expression_1,118
Madison,Total,Warren,expression_2,139
Madison,Total,Warren,sde,1.8
Madison,Total,Yang,expression_1,14
Madison,Total,Yang,expression_2,0
Madison,Total,Yang,sde,0
Madison,Total_recalc,Bennet,expression_1,3
Madison,Total_recalc,Bennet,expression_2,0
Madison,Total_recalc,Bennet,sde,0
Madison,Total_recalc,Biden,expression_1,127
Madison,Total_recalc,Biden,expression_2,137
Madison,Total_recalc,Biden,sde,1.6800000000000002
Madison,Total_recalc,Bloomberg,expression_1,0
Madison,Total_recalc,Bloomberg,expression_2,0
Madison,Total_recalc,Bloomberg,sde,0
Madison,Total_recalc,Buttigieg,expression_1,213
Madison,Total_recalc,Buttigieg,expression_2,235
Madison,Total_recalc,Buttigieg,sde,2.88
Madison,Total_recalc,Delaney,expression_1,0
Madison,Total_recalc,Delaney,expression_2,0
Madison,Total_recalc,Delaney,sde,0
Madison,Total_recalc,Gabbard,expression_1,8
Madison,Total_recalc,Gabbard,expression_2,0
Madison,Total_recalc,Gabbard,sde,0
Madison,Total_recalc,Klobuchar,expression_1,110
Madison,Total_recalc,Klobuchar,expression_2,109
Madison,Total_recalc,Klobuchar,sde,1.4400000000000002
Madison,Total_recalc,Other,expression_1,5
Madison,Total_recalc,Other,expression_2,0
Madison,Total_recalc,Other,sde,0
Madison,Total_recalc,Patrick,expression_1,0
Madison,Total_recalc,Patrick,expression_2,0
Madison,Total_recalc,Patrick,sde,0
Madison,Total_recalc,Sanders,expression_1,113
Madison,Total_recalc,Sanders,expression_2,102
Madison,Total_recalc,Sanders,sde,1.2
Madison,Total_recalc,Steyer,expression_1,21
Madison,Total_recalc,Steyer,expression_2,0
Madison,Total_recalc,Steyer,sde,0
Madison,Total_recalc,Uncommitted,expression_1,8
Madison,Total_recalc,Uncommitted,expression_2,18
Madison,Total_recalc,Uncommitted,sde,0
Madison,Total_recalc,Warren,expression_1,118
Madison,Total_recalc,Warren,expression_2,139
Madison,Total_recalc,Warren,sde,1.8
Madison,Total_recalc,Yang,expression_1,14
Madison,Total_recalc,Yang,expression_2,0
Madison,Total_recalc,Yang,sde,0
Madison,Union-Crawford-Scott,Bennet,expression_1,1
Madison,Union-Crawford-Scott,Bennet,expression_2,0
Madison,Union-Crawford-Scott,Bennet,sde,0
Madison,Union-Crawford-Scott,Biden,expression_1,23
Madison,Union-Crawford-Scott,Biden,expression_2,23
Madison,Union-Crawford-Scott,Biden,sde,0.24000000000000002
Madison,Union-Crawford-Scott,Bloomberg,expression_1,0
Madison,Union-Crawford-Scott,Bloomberg,expression_2,0
Madison,Union-Crawford-Scott,Bloomberg,sde,0
Madison,Union-Crawford-Scott,Buttigieg,expression_1,28
Madison,Union-Crawford-Scott,Buttigieg,expression_2,31
Madison,Union-Crawford-Scott,Buttigieg,sde,0.36
Madison,Union-Crawford-Scott,Delaney,expression_1,0
Madison,Union-Crawford-Scott,Delaney,expression_2,0
Madison,Union-Crawford-Scott,Delaney,sde,0
Madison,Union-Crawford-Scott,Gabbard,expression_1,0
Madison,Union-Crawford-Scott,Gabbard,expression_2,0
Madison,Union-Crawford-Scott,Gabbard,sde,0
Madison,Union-Crawford-Scott,Klobuchar,expression_1,22
Madison,Union-Crawford-Scott,Klobuchar,expression_2,24
Madison,Union-Crawford-Scott,Klobuchar,sde,0.36
Madison,Union-Crawford-Scott,Other,expression_1,0
Madison,Union-Crawford-Scott,Other,expression_2,0
Madison,Union-Crawford-Scott,Other,sde,0
Madison,Union-Crawford-Scott,Patrick,expression_1,0
Madison,Union-Crawford-Scott,Patrick,expression_2,0
Madison,Union-Crawford-Scott,Patrick,sde,0
Madison,Union-Crawford-Scott,Sanders,expression_1,15
Madison,Union-Crawford-Scott,Sanders,expression_2,0
Madison,Union-Crawford-Scott,Sanders,sde,0
Madison,Union-Crawford-Scott,Steyer,expression_1,0
Madison,Union-Crawford-Scott,Steyer,expression_2,0
Madison,Union-Crawford-Scott,Steyer,sde,0
Madison,Union-Crawford-Scott,Uncommitted,expression_1,0
Madison,Union-Crawford-Scott,Uncommitted,expression_2,8
Madison,Union-Crawford-Scott,Uncommitted,sde,0
Madison,Union-Crawford-Scott,Warren,expression_1,21
Madison,Union-Crawford-Scott,Warren,expression_2,24
Madison,Union-Crawford-Scott,Warren,sde,0.36
Madison,Union-Crawford-Scott,Yang,expression_1,0
Madison,Union-Crawford-Scott,Yang,expression_2,0
Madison,Union-Crawford-Scott,Yang,sde,0
Madison,Walnut-Ohio,Bennet,expression_1,0
Madison,Walnut-Ohio,Bennet,expression_2,0
Madison,Walnut-Ohio,Bennet,sde,0
Madison,Walnut-Ohio,Biden,expression_1,0
Madison,Walnut-Ohio,Biden,expression_2,0
Madison,Walnut-Ohio,Biden,sde,0
Madison,Walnut-Ohio,Bloomberg,expression_1,0
Madison,Walnut-Ohio,Bloomberg,expression_2,0
Madison,Walnut-Ohio,Bloomberg,sde,0
Madison,Walnut-Ohio,Buttigieg,expression_1,13
Madison,Walnut-Ohio,Buttigieg,expression_2,13
Madison,Walnut-Ohio,Buttigieg,sde,0.24000000000000002
Madison,Walnut-Ohio,Delaney,expression_1,0
Madison,Walnut-Ohio,Delaney,expression_2,0
Madison,Walnut-Ohio,Delaney,sde,0
Madison,Walnut-Ohio,Gabbard,expression_1,0
Madison,Walnut-Ohio,Gabbard,expression_2,0
Madison,Walnut-Ohio,Gabbard,sde,0
Madison,Walnut-Ohio,Klobuchar,expression_1,5
Madison,Walnut-Ohio,Klobuchar,expression_2,6
Madison,Walnut-Ohio,Klobuchar,sde,0.12000000000000001
Madison,Walnut-Ohio,Other,expression_1,0
Madison,Walnut-Ohio,Other,expression_2,0
Madison,Walnut-Ohio,Other,sde,0
Madison,Walnut-Ohio,Patrick,expression_1,0
Madison,Walnut-Ohio,Patrick,expression_2,0
Madison,Walnut-Ohio,Patrick,sde,0
Madison,Walnut-Ohio,Sanders,expression_1,7
Madison,Walnut-Ohio,Sanders,expression_2,9
Madison,Walnut-Ohio,Sanders,sde,0.12000000000000001
Madison,Walnut-Ohio,Steyer,expression_1,4
Madison,Walnut-Ohio,Steyer,expression_2,0
Madison,Walnut-Ohio,Steyer,sde,0
Madison,Walnut-Ohio,Uncommitted,expression_1,0
Madison,Walnut-Ohio,Uncommitted,expression_2,0
Madison,Walnut-Ohio,Uncommitted,sde,0
Madison,Walnut-Ohio,Warren,expression_1,5
Madison,Walnut-Ohio,Warren,expression_2,6
Madison,Walnut-Ohio,Warren,sde,0.12000000000000001
Madison,Walnut-Ohio,Yang,expression_1,0
Madison,Walnut-Ohio,Yang,expression_2,0
Madison,Walnut-Ohio,Yang,sde,0
Madison,Winterset 1,Bennet,expression_1,0
Madison,Winterset 1,Bennet,expression_2,0
Madison,Winterset 1,Bennet,sde,0
Madison,Winterset 1,Biden,expression_1,21
Madison,Winterset 1,Biden,expression_2,26
Madison,Winterset 1,Biden,sde,0.36
Madison,Winterset 1,Bloomberg,expression_1,0
Madison,Winterset 1,Bloomberg,expression_2,0
Madison,Winterset 1,Bloomberg,sde,0
Madison,Winterset 1,Buttigieg,expression_1,47
Madison,Winterset 1,Buttigieg,expression_2,56
Madison,Winterset 1,Buttigieg,sde,0.6
Madison,Winterset 1,Delaney,expression_1,0
Madison,Winterset 1,Delaney,expression_2,0
Madison,Winterset 1,Delaney,sde,0
Madison,Winterset 1,Gabbard,expression_1,2
Madison,Winterset 1,Gabbard,expression_2,0
Madison,Winterset 1,Gabbard,sde,0
Madison,Winterset 1,Klobuchar,expression_1,14
Madison,Winterset 1,Klobuchar,expression_2,0
Madison,Winterset 1,Klobuchar,sde,0
Madison,Winterset 1,Other,expression_1,0
Madison,Winterset 1,Other,expression_2,0
Madison,Winterset 1,Other,sde,0
Madison,Winterset 1,Patrick,expression_1,0
Madison,Winterset 1,Patrick,expression_2,0
Madison,Winterset 1,Patrick,sde,0
Madison,Winterset 1,Sanders,expression_1,24
Madison,Winterset 1,Sanders,expression_2,24
Madison,Winterset 1,Sanders,sde,0.24000000000000002
Madison,Winterset 1,Steyer,expression_1,4
Madison,Winterset 1,Steyer,expression_2,0
Madison,Winterset 1,Steyer,sde,0
Madison,Winterset 1,Uncommitted,expression_1,1
Madison,Winterset 1,Uncommitted,expression_2,1
Madison,Winterset 1,Uncommitted,sde,0
Madison,Winterset 1,Warren,expression_1,23
Madison,Winterset 1,Warren,expression_2,29
Madison,Winterset 1,Warren,sde,0.36
Madison,Winterset 1,Yang,expression_1,0
Madison,Winterset 1,Yang,expression_2,0
Madison,Winterset 1,Yang,sde,0
Madison,Winterset 2,Bennet,expression_1,0
Madison,Winterset 2,Bennet,expression_2,0
Madison,Winterset 2,Bennet,sde,0
Madison,Winterset 2,Biden,expression_1,21
Madison,Winterset 2,Biden,expression_2,21
Madison,Winterset 2,Biden,sde,0.24000000000000002
Madison,Winterset 2,Bloomberg,expression_1,0
Madison,Winterset 2,Bloomberg,expression_2,0
Madison,Winterset 2,Bloomberg,sde,0
Madison,Winterset 2,Buttigieg,expression_1,37
Madison,Winterset 2,Buttigieg,expression_2,37
Madison,Winterset 2,Buttigieg,sde,0.48000000000000004
Madison,Winterset 2,Delaney,expression_1,0
Madison,Winterset 2,Delaney,expression_2,0
Madison,Winterset 2,Delaney,sde,0
Madison,Winterset 2,Gabbard,expression_1,3
Madison,Winterset 2,Gabbard,expression_2,0
Madison,Winterset 2,Gabbard,sde,0
Madison,Winterset 2,Klobuchar,expression_1,17
Madison,Winterset 2,Klobuchar,expression_2,20
Madison,Winterset 2,Klobuchar,sde,0.24000000000000002
Madison,Winterset 2,Other,expression_1,0
Madison,Winterset 2,Other,expression_2,0
Madison,Winterset 2,Other,sde,0
Madison,Winterset 2,Patrick,expression_1,0
Madison,Winterset 2,Patrick,expression_2,0
Madison,Winterset 2,Patrick,sde,0
Madison,Winterset 2,Sanders,expression_1,22
Madison,Winterset 2,Sanders,expression_2,26
Madison,Winterset 2,Sanders,sde,0.36
Madison,Winterset 2,Steyer,expression_1,0
Madison,Winterset 2,Steyer,expression_2,0
Madison,Winterset 2,Steyer,sde,0
Madison,Winterset 2,Uncommitted,expression_1,0
Madison,Winterset 2,Uncommitted,expression_2,4
Madison,Winterset 2,Uncommitted,sde,0
Madison,Winterset 2,Warren,expression_1,22
Madison,Winterset 2,Warren,expression_2,24
Madison,Winterset 2,Warren,sde,0.24000000000000002
Madison,Winterset 2,Yang,expression_1,10
Madison,Winterset 2,Yang,expression_2,0
Madison,Winterset 2,Yang,sde,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Bennet,expression_1,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Bennet,expression_2,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Bennet,sde,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Biden,expression_1,4
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Biden,expression_2,4
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Biden,sde,0.16
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Bloomberg,expression_1,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Bloomberg,expression_2,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Bloomberg,sde,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Buttigieg,expression_1,3
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Buttigieg,expression_2,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Buttigieg,sde,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Delaney,expression_1,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Delaney,expression_2,0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,Delaney,sde,0
